ID,Station,year,month,day,T_mean,T_max,T_min2,Prec(mm)
476,ხაიში,1956,4,20,14.1,23.9,8.8,0
477,ხაიში,1956,4,21,14.6,25.3,6.4,0
478,ხაიში,1956,4,22,11.2,17.8,8.6,0
479,ხაიში,1956,4,23,10.1,15.3,6.5,2
480,ხაიში,1956,4,24,11.5,18.3,7.5,5.5
481,ხაიში,1956,4,25,11.2,16.4,8.5,10.6
482,ხაიში,1956,4,26,9.5,13.3,8.3,22.2
483,ხაიში,1956,4,27,10.1,13.8,8.4,0
484,ხაიში,1956,4,28,12.4,21.1,6.5,0
485,ხაიში,1956,4,29,10.4,14.7,8,0
486,ხაიში,1956,4,30,10.6,16.1,7.5,0.2
487,ხაიში,1956,5,1,12.2,22.5,5.9,0
488,ხაიში,1956,5,2,10.7,17.1,7.6,12
489,ხაიში,1956,5,3,11.6,19.8,6,0.2
490,ხაიში,1956,5,4,12.7,18.5,8.6,0
491,ხაიში,1956,5,5,11.3,19.5,6.9,0
492,ხაიში,1956,5,6,10.8,15.1,8.4,0
493,ხაიში,1956,5,7,9.7,18.5,7.4,0.8
494,ხაიში,1956,5,8,10.1,14.3,6.9,0.3
495,ხაიში,1956,5,9,8.5,11.3,7.4,15.2
496,ხაიში,1956,5,10,10.4,18.1,5.5,1.3
497,ხაიში,1956,5,11,12.6,22.8,4.9,2.2
498,ხაიში,1956,5,12,12.3,17,8.4,0
499,ხაიში,1956,5,13,16.3,26.9,7.8,0
500,ხაიში,1956,5,14,13.8,19,10.8,4.8
501,ხაიში,1956,5,15,14.4,23.8,8.4,0
502,ხაიში,1956,5,16,14.7,25.2,8.4,2.8
503,ხაიში,1956,5,17,12.9,16.9,10.6,13.2
504,ხაიში,1956,5,18,13.7,19.5,8,0.3
505,ხაიში,1956,5,19,11.4,14.8,9.4,11.8
506,ხაიში,1956,5,20,11.2,17.1,7.9,1.5
507,ხაიში,1956,5,21,14.9,23.7,7.6,0
508,ხაიში,1956,5,22,13.6,18.7,8.7,0.6
509,ხაიში,1956,5,23,12,15.1,9.5,0
510,ხაიში,1956,5,24,12.5,15.9,10.5,7.8
511,ხაიში,1956,5,25,10.6,15.3,9.2,7.7
512,ხაიში,1956,5,26,10.4,15.8,5.9,0.5
513,ხაიში,1956,5,27,9.8,16.5,3.9,0
514,ხაიში,1956,5,28,11.4,17.4,6.3,0
515,ხაიში,1956,5,29,12.2,20.6,5.4,1.7
516,ხაიში,1956,5,30,13,21.1,5.4,3.7
517,ხაიში,1956,5,31,14.8,23.3,9,0
518,ხაიში,1956,6,1,11.3,14,10.2,31.7
519,ხაიში,1956,6,2,11.9,17,9.3,13.2
520,ხაიში,1956,6,3,11.4,16,8.9,0
521,ხაიში,1956,6,4,15,24.7,6.2,0
522,ხაიში,1956,6,5,15.3,24.6,10.5,4.9
523,ხაიში,1956,6,6,13.4,18.1,11.9,12.8
524,ხაიში,1956,6,7,16,23.8,10.6,0
525,ხაიში,1956,6,8,18.2,27.4,11.6,0
526,ხაიში,1956,6,9,18.2,25.7,13,0
527,ხაიში,1956,6,10,16.8,23.9,11,4.8
528,ხაიში,1956,6,11,16.7,23.8,12,9.5
529,ხაიში,1956,6,12,17.6,23.8,12.2,0.9
530,ხაიში,1956,6,13,18.7,24.9,14,0
531,ხაიში,1956,6,14,18.5,24.5,12.4,0
532,ხაიში,1956,6,15,19.5,27.4,11.4,0
533,ხაიში,1956,6,16,21.4,30.2,13.4,0
534,ხაიში,1956,6,17,20.3,27.6,13.5,0
535,ხაიში,1956,6,18,19.7,26.9,14.5,0
536,ხაიში,1956,6,19,18.4,24.1,14.8,8.6
537,ხაიში,1956,6,20,20,27.9,13.3,0.8
538,ხაიში,1956,6,21,22.6,32.7,13.3,0
539,ხაიში,1956,6,22,20.5,27.9,12.6,3.5
540,ხაიში,1956,6,23,22.6,35.5,13.9,0
541,ხაიში,1956,6,24,20.5,30.7,15.3,3.3
542,ხაიში,1956,6,25,19.4,26.4,16.6,18.1
543,ხაიში,1956,6,26,15.4,17.8,13.4,12
544,ხაიში,1956,6,27,15.6,20.8,12.5,1
545,ხაიში,1956,6,28,16.1,23.5,9.5,0
546,ხაიში,1956,6,29,17.1,23.5,13.8,3.1
547,ხაიში,1956,6,30,18.6,26.8,12.4,4.8
548,ხაიში,1956,7,1,18.6,23.4,14.4,0
549,ხაიში,1956,7,2,19.6,24.6,15.8,0
550,ხაიში,1956,7,3,17.4,20.1,15.7,24
551,ხაიში,1956,7,4,19.4,24.9,14.2,0
552,ხაიში,1956,7,5,17.1,20.8,15.2,2.5
553,ხაიში,1956,7,6,18,23.3,14.2,3
554,ხაიში,1956,7,7,17.1,20.1,15,21.2
555,ხაიში,1956,7,8,16.1,18.7,15,10.5
556,ხაიში,1956,7,9,17.4,25,11.5,0.1
557,ხაიში,1956,7,10,18.6,23.8,13.5,0
558,ხაიში,1956,7,11,18.2,24.2,12.5,0
559,ხაიში,1956,7,12,18.1,26.2,11.6,0
560,ხაიში,1956,7,13,20.2,26.2,14.6,0
561,ხაიში,1956,7,14,18.8,25.5,13.8,0
562,ხაიში,1956,7,15,18.7,23.8,15.4,0.7
563,ხაიში,1956,7,16,20.8,26.2,16,0
564,ხაიში,1956,7,17,21.7,28.4,15.6,0
565,ხაიში,1956,7,18,20.8,29.8,14.3,0.05
566,ხაიში,1956,7,19,17.3,22.7,15,36.8
567,ხაიში,1956,7,20,16.4,21.1,14.4,11.1
568,ხაიში,1956,7,21,17.9,25.7,12,0
569,ხაიში,1956,7,22,17.5,23.4,12.2,0
570,ხაიში,1956,7,23,16.2,22,12,2.9
571,ხაიში,1956,7,24,17.1,24.2,11.5,0
572,ხაიში,1956,7,25,17.8,25.2,13.4,2
573,ხაიში,1956,7,26,15.8,20.8,11.8,1.3
574,ხაიში,1956,7,27,15.7,18.9,13.6,12.8
575,ხაიში,1956,7,28,17.8,24.2,12.5,0
576,ხაიში,1956,7,29,20.4,29,12.7,0
577,ხაიში,1956,7,30,21.1,28.7,15,0
578,ხაიში,1956,7,31,23.6,31.2,17.5,0
579,ხაიში,1956,8,1,22.8,31.1,16.5,0
580,ხაიში,1956,8,2,23.5,29.7,17.4,0
581,ხაიში,1956,8,3,21.7,28.8,15.2,0
582,ხაიში,1956,8,4,22.8,27.2,20.5,0
583,ხაიში,1956,8,5,22.5,26.8,19.3,0
584,ხაიში,1956,8,6,23.4,29.8,18.4,0
585,ხაიში,1956,8,7,22.8,29.2,18,0
586,ხაიში,1956,8,8,23.4,32.7,16.1,0
587,ხაიში,1956,8,9,20.1,27,15.8,0.3
588,ხაიში,1956,8,10,19.4,23.9,17,1.5
589,ხაიში,1956,8,11,18,24.9,13.3,0
590,ხაიში,1956,8,12,18.9,27.2,11,0
591,ხაიში,1956,8,13,20,33.4,12.5,0
592,ხაიში,1956,8,14,19.1,25.6,13,0.7
593,ხაიში,1956,8,15,18.4,23.9,12.7,0
594,ხაიში,1956,8,16,19.6,28.6,11.4,0
595,ხაიში,1956,8,17,19.5,23.3,17.6,0
596,ხაიში,1956,8,18,20.2,25.6,15.9,0
597,ხაიში,1956,8,19,21.3,29.9,14.5,0
598,ხაიში,1956,8,20,22.7,29.8,16.9,0
599,ხაიში,1956,8,21,23.1,29.5,18.4,0
600,ხაიში,1956,8,22,24.4,33.9,17.4,0
601,ხაიში,1956,8,23,23.6,31.6,18.6,1.6
602,ხაიში,1956,8,24,24.3,34.2,18.6,0
603,ხაიში,1956,8,25,22.2,32.9,15.4,0
604,ხაიში,1956,8,26,17.9,23.8,17,24.2
605,ხაიში,1956,8,27,19.5,25.8,15.2,0
606,ხაიში,1956,8,28,21,28.8,15.7,0
607,ხაიში,1956,8,29,20.9,31.4,16.5,0
608,ხაიში,1956,8,30,23.5,34.2,17.5,0
609,ხაიში,1956,8,31,23.3,32.6,16.7,0
610,ხაიში,1956,9,1,21.8,28.2,18.2,1
611,ხაიში,1956,9,2,20.2,25.8,16.5,1.1
612,ხაიში,1956,9,3,17.9,21.6,15.2,2.5
613,ხაიში,1956,9,4,18.3,23.6,14.5,0.1
614,ხაიში,1956,9,5,18.6,26.3,12.4,0
615,ხაიში,1956,9,6,19.1,28.2,13,0
616,ხაიში,1956,9,7,19.1,25.5,14,0
617,ხაიში,1956,9,8,19.4,25.7,13.9,0
618,ხაიში,1956,9,9,19.7,27.6,13.8,0
619,ხაიში,1956,9,10,17,23.8,14.4,2.5
620,ხაიში,1956,9,11,13.5,17.8,11.5,2.6
621,ხაიში,1956,9,12,15.2,23.2,10.7,0.3
622,ხაიში,1956,9,13,13.4,22.5,9.4,21.1
623,ხაიში,1956,9,14,12.9,16,11.3,56.9
624,ხაიში,1956,9,15,11.9,14.1,10.8,55.5
625,ხაიში,1956,9,16,11,16.9,6.5,17.3
626,ხაიში,1956,9,17,11.8,21.3,5.9,0
627,ხაიში,1956,9,18,12.5,22.7,6.3,0
628,ხაიში,1956,9,19,10.6,12.5,8.9,10.4
629,ხაიში,1956,9,20,10.2,13.5,7.7,10.2
630,ხაიში,1956,9,21,10.5,12.3,9,12.2
631,ხაიში,1956,9,22,12.2,17.5,9.4,0.9
632,ხაიში,1956,9,23,11.5,16.3,9.2,0
633,ხაიში,1956,9,24,9.7,13.1,7.2,4
634,ხაიში,1956,9,25,6.1,9.3,4.6,5.3
635,ხაიში,1956,9,26,7.5,16.1,3.5,0.8
636,ხაიში,1956,9,27,8.8,17.3,3.4,0
637,ხაიში,1956,9,28,10.8,20.9,5.5,0
638,ხაიში,1956,9,29,12.2,22.7,7.4,0
639,ხაიში,1956,9,30,13.4,23.5,7.7,0
640,ხაიში,1956,10,1,12.2,19.8,5.8,0
641,ხაიში,1956,10,2,13.8,22.8,8.4,0
642,ხაიში,1956,10,3,12.9,22.8,8.2,0
643,ხაიში,1956,10,4,13,22,8.3,0
644,ხაიში,1956,10,5,13.5,21,8.1,0
645,ხაიში,1956,10,6,13.9,22.5,9,0
646,ხაიში,1956,10,7,13.4,21.3,9.2,0
647,ხაიში,1956,10,8,13.4,21.8,9,0
648,ხაიში,1956,10,9,13.5,24,7.4,0
649,ხაიში,1956,10,10,13.4,24.4,8.6,0
650,ხაიში,1956,10,11,13.8,20.8,11.5,1.9
651,ხაიში,1956,10,12,10.7,14,9.2,31.3
652,ხაიში,1956,10,13,9.6,11.8,8.4,9.7
653,ხაიში,1956,10,14,8.9,13.7,7,1.7
654,ხაიში,1956,10,15,6.1,8.6,3.8,17.3
655,ხაიში,1956,10,16,4.7,7.7,2,14.7
656,ხაიში,1956,10,17,4.3,6.7,2.8,12.9
657,ხაიში,1956,10,18,4.7,8.4,2.6,1.1
658,ხაიში,1956,10,19,3.7,12.7,0.4,0
659,ხაიში,1956,10,20,5.8,11.8,1.5,0
660,ხაიში,1956,10,21,4.9,13.8,2,0
661,ხაიში,1956,10,22,6.6,12.7,4,0.3
662,ხაიში,1956,10,23,6.5,12.7,2.6,0
663,ხაიში,1956,10,24,7,14.5,5,0
664,ხაიში,1956,10,25,7.1,13.8,4,0
665,ხაიში,1956,10,26,7.6,15.1,4.8,0
666,ხაიში,1956,10,27,8.6,16.7,5.7,0
667,ხაიში,1956,10,28,8.6,17,4.6,0
668,ხაიში,1956,10,29,7.2,14,4.4,0
669,ხაიში,1956,10,30,8.5,14.7,4.9,0
670,ხაიში,1956,10,31,7.5,11.3,6.2,23.4
671,ხაიში,1956,11,1,5.6,7,3.8,8.4
672,ხაიში,1956,11,2,3.9,6.7,1.8,0.4
673,ხაიში,1956,11,3,5.7,7.8,3,3.3
674,ხაიში,1956,11,4,9.8,14.8,6.6,0
675,ხაიში,1956,11,5,10,14,6.5,0
676,ხაიში,1956,11,6,8.4,11.3,6.7,21.1
677,ხაიში,1956,11,7,6,7.6,5.1,25.4
678,ხაიში,1956,11,8,2.5,5.6,1,6.1
679,ხაიში,1956,11,9,0.2,1.9,-1.8,17.5
680,ხაიში,1956,11,10,-1.4,-0.3,-2.3,11.9
681,ხაიში,1956,11,11,-2.3,1.3,-6,8.8
682,ხაიში,1956,11,12,-5.8,-1.3,-9.6,0
683,ხაიში,1956,11,13,-1.2,3.4,-5.2,0
684,ხაიში,1956,11,14,3.1,6.7,0.7,0
685,ხაიში,1956,11,15,4.4,8.8,1.3,0
686,ხაიში,1956,11,16,4,5.9,2.2,3.1
687,ხაიში,1956,11,17,4.8,5.9,3,15.9
688,ხაიში,1956,11,18,4.5,5.7,3.8,10.6
689,ხაიში,1956,11,19,4.6,5.6,3.5,7.9
690,ხაიში,1956,11,20,3.4,4.7,1,26.8
691,ხაიში,1956,11,21,3.2,5.2,1,43.4
692,ხაიში,1956,11,22,-0.3,1.4,-1.2,0.1
693,ხაიში,1956,11,23,-1.8,-0.3,-4,0.4
694,ხაიში,1956,11,24,-0.3,1.7,-2.2,6.7
695,ხაიში,1956,11,25,0.4,1.5,0,10.5
696,ხაიში,1956,11,26,-1,0.6,-2.5,0.1
697,ხაიში,1956,11,27,0.4,3.2,-2.4,4.8
698,ხაიში,1956,11,28,1.1,4.2,-0.6,2.3
699,ხაიში,1956,11,29,2.7,4.9,0.6,0.2
700,ხაიში,1956,11,30,4,7.7,1.4,0
701,ხაიში,1956,12,1,5.2,8.7,2.9,0
702,ხაიში,1956,12,2,4.8,8.4,2.3,0
703,ხაიში,1956,12,3,5.9,9.9,3.4,1.8
704,ხაიში,1956,12,4,5.4,7.4,4.4,25.1
705,ხაიში,1956,12,5,2.4,5.9,0,25.1
706,ხაიში,1956,12,6,1.3,4.4,-0.2,0.5
707,ხაიში,1956,12,7,2.2,5.7,-0.6,0
708,ხაიში,1956,12,8,1.6,3.6,0.5,16.2
709,ხაიში,1956,12,9,0.3,0.9,-0.4,17.8
710,ხაიში,1956,12,10,-1.2,0.2,-2.7,1.2
711,ხაიში,1956,12,11,-3.1,-0.8,-5,0
712,ხაიში,1956,12,12,-3.8,-1.8,-5.2,0.4
713,ხაიში,1956,12,13,-4.8,-2.4,-6.6,0
714,ხაიში,1956,12,14,-4.2,-0.4,-7.5,0
715,ხაიში,1956,12,15,-3.4,-1.5,-4.2,0
716,ხაიში,1956,12,16,-2.2,0.2,-4.2,0
717,ხაიში,1956,12,17,-4.3,-2.5,-6.6,0
718,ხაიში,1956,12,18,-4.8,-1.6,-7.5,0
719,ხაიში,1956,12,19,-4.5,-0.6,-7.2,0
720,ხაიში,1956,12,20,-3.7,-0.8,-5.3,0
721,ხაიში,1956,12,21,-4.4,-1.7,-7.1,0
722,ხაიში,1956,12,22,-2,-1.7,-6.7,0
723,ხაიში,1956,12,23,-3,-0.8,-6.6,0
724,ხაიში,1956,12,24,-3.1,0.8,-5.8,0
725,ხაიში,1956,12,25,-1.7,1.6,-4.4,0
726,ხაიში,1956,12,26,1.2,4.4,-1.6,1.5
727,ხაიში,1956,12,27,1.7,4.7,0,0
728,ხაიში,1956,12,28,2,4.2,0.4,2.2
729,ხაიში,1956,12,29,1.4,2.8,0.5,3.3
730,ხაიში,1956,12,30,-0.5,1,-1.5,0
731,ხაიში,1956,12,31,-3.4,-0.4,-5.6,0
732,ხაიში,1957,1,1,-1.2,1.2,-3.5,0
733,ხაიში,1957,1,2,-1.2,0.7,-2.5,6.4
734,ხაიში,1957,1,3,-6.1,-2.2,-7.5,0
735,ხაიში,1957,1,4,-8,-5.9,-10.2,0
736,ხაიში,1957,1,5,-7.4,-3.6,-10.6,0
737,ხაიში,1957,1,6,-4.2,0,-6,0
738,ხაიში,1957,1,7,-6.6,-4.1,-9.9,0
739,ხაიში,1957,1,8,-1.5,1.9,-6.5,0
740,ხაიში,1957,1,9,-0.6,1.4,-2.5,0.6
741,ხაიში,1957,1,10,-2.3,1.4,-5.6,0.2
742,ხაიში,1957,1,11,-4.1,1.2,-7,0
743,ხაიში,1957,1,12,-1.3,2.4,-5.4,0.4
744,ხაიში,1957,1,13,0,3,-2.5,14.3
745,ხაიში,1957,1,14,0.1,1.5,-2,5.3
746,ხაიში,1957,1,15,1.6,4.6,-0.3,2.5
747,ხაიში,1957,1,16,1.6,4.7,0,11.7
748,ხაიში,1957,1,17,1.2,3,0.1,13.8
749,ხაიში,1957,1,18,-0.2,0.7,-1.5,7.5
750,ხაიში,1957,1,19,-2.4,0.2,-3.7,0.1
751,ხაიში,1957,1,20,-3.4,-0.3,-6.3,0
752,ხაიში,1957,1,21,-3.3,-0.2,-5.5,1
753,ხაიში,1957,1,22,-3.6,0.7,-5.8,0
754,ხაიში,1957,1,23,-5.5,-2.9,-8.9,0
755,ხაიში,1957,1,24,-0.2,3.7,-4.5,0
756,ხაიში,1957,1,25,1.5,5.7,-1.9,0
757,ხაიში,1957,1,26,2.3,5.7,0.4,11.2
758,ხაიში,1957,1,27,2.4,5.7,0.6,1.9
759,ხაიში,1957,1,28,1.6,4.2,0.4,4.4
760,ხაიში,1957,1,29,-2.1,2.2,-6,0
761,ხაიში,1957,1,30,-2.1,2.2,-6,0
762,ხაიში,1957,1,31,-0.5,3.6,-3.5,0
763,ხაიში,1957,2,1,0.6,4.6,-1.6,0.1
764,ხაიში,1957,2,2,1.2,4.3,-0.5,0.8
765,ხაიში,1957,2,3,1.2,3.4,-0.9,0
766,ხაიში,1957,2,4,0.2,1.7,-0.5,2.8
767,ხაიში,1957,2,5,-3.3,1.2,-7,0
768,ხაიში,1957,2,6,-1.2,2.7,-2.8,2.3
769,ხაიში,1957,2,7,2.4,2.8,-5.2,0
770,ხაიში,1957,2,8,-0.1,5.9,-2.4,0
771,ხაიში,1957,2,9,-0.4,6.2,-3.5,0
772,ხაიში,1957,2,10,1.4,8.4,-1.6,0
773,ხაიში,1957,2,11,2.7,7.2,-1.1,0
774,ხაიში,1957,2,12,2.8,9,1.1,0.8
775,ხაიში,1957,2,13,1,3.1,-1.2,0.8
776,ხაიში,1957,2,14,2.9,6.7,0.7,1.5
777,ხაიში,1957,2,15,3.4,8.2,0.5,0
778,ხაიში,1957,2,16,3.6,8.8,1,1.6
779,ხაიში,1957,2,17,4.6,11.5,1.5,0
780,ხაიში,1957,2,18,4.8,10.9,1.5,0
781,ხაიში,1957,2,19,5.2,12.8,1.5,0
782,ხაიში,1957,2,20,4.8,14.5,0.5,0
783,ხაიში,1957,2,21,4.8,13.8,2.5,0
784,ხაიში,1957,2,22,4.5,11.5,0.3,0
785,ხაიში,1957,2,23,5.5,8.8,3.3,3.8
786,ხაიში,1957,2,24,4.9,10.8,1.5,10.6
787,ხაიში,1957,2,25,6,10.6,2.5,0
788,ხაიში,1957,2,26,5.1,7.7,3.7,6.3
789,ხაიში,1957,2,27,4.1,6.7,2.3,1.6
790,ხაიში,1957,2,28,3.1,5.4,1,4.6
791,ხაიში,1957,3,1,3.9,9.8,-0.2,0
792,ხაიში,1957,3,2,5.3,7.3,3.5,5.8
793,ხაიში,1957,3,3,8.1,13.9,4.5,0.2
794,ხაიში,1957,3,4,7.6,10.3,5.8,9.5
795,ხაიში,1957,3,5,6.6,7.7,4.5,3.1
796,ხაიში,1957,3,6,4.6,8.6,2.5,4.5
797,ხაიში,1957,3,7,1.8,4,0.5,3
798,ხაიში,1957,3,8,1.6,6.7,-2.6,0
799,ხაიში,1957,3,9,0.9,3.5,0,18.5
800,ხაიში,1957,3,10,2.3,8.2,-0.3,7.3
801,ხაიში,1957,3,11,3.3,8.7,0.2,0
802,ხაიში,1957,3,12,2.3,7.7,0,1.2
803,ხაიში,1957,3,13,2.2,5.2,0.7,0.8
804,ხაიში,1957,3,14,3.2,8.2,-0.8,0
805,ხაიში,1957,3,15,3.6,8.2,1.4,0
806,ხაიში,1957,3,16,2.8,6.4,1,7.3
807,ხაიში,1957,3,17,1.7,9.5,0,38.2
808,ხაიში,1957,3,18,2.5,7.7,-2,0
809,ხაიში,1957,3,19,3.2,5.2,0.5,14.5
810,ხაიში,1957,3,20,4.9,7.9,2.9,20.6
811,ხაიში,1957,3,21,7.4,14.8,3.4,4
812,ხაიში,1957,3,22,8.7,19.1,2.3,0
813,ხაიში,1957,3,23,10.4,22.8,3.6,0
814,ხაიში,1957,3,24,10.6,20.3,4.4,0
815,ხაიში,1957,3,25,6.1,11.8,3.7,2.4
816,ხაიში,1957,3,26,-0.1,3.9,-6.6,0.1
817,ხაიში,1957,3,27,-1.1,2.7,-3,10.2
818,ხაიში,1957,3,28,-1.4,3.7,-6,0
819,ხაიში,1957,3,29,0.8,8.2,-4.2,0
820,ხაიში,1957,3,30,6.4,16.3,-0.5,0
821,ხაიში,1957,3,31,5.8,12.3,0,0
822,ხაიში,1957,4,1,6.5,11.8,2.3,0
823,ხაიში,1957,4,2,7,10.4,4.5,0
824,ხაიში,1957,4,3,6.4,10.5,4.4,0
825,ხაიში,1957,4,4,5.9,9.8,4.1,0
826,ხაიში,1957,4,5,6.6,12.9,2.5,0
827,ხაიში,1957,4,6,8.6,17.8,1.4,0
828,ხაიში,1957,4,7,9.9,20.8,2,0
829,ხაიში,1957,4,8,9.9,18.9,4.4,0.2
830,ხაიში,1957,4,9,9.9,16.6,6.5,1.9
831,ხაიში,1957,4,10,8.8,15.3,3.8,0
832,ხაიში,1957,4,11,11.4,22.5,3.4,0
833,ხაიში,1957,4,12,15.4,25.4,8.4,0
834,ხაიში,1957,4,13,14.4,20.9,10.2,0.05
835,ხაიში,1957,4,14,16.3,27.6,8,0
836,ხაიში,1957,4,15,17.4,28.8,9,0
837,ხაიში,1957,4,16,19.5,31.4,12.6,0
838,ხაიში,1957,4,17,20.2,31.8,11.7,0
839,ხაიში,1957,4,18,14.3,23.1,10.5,0
840,ხაიში,1957,4,19,13.6,17.8,9.4,0
841,ხაიში,1957,4,20,11.2,16.7,8.3,1.2
842,ხაიში,1957,4,21,14.4,22.4,8.5,1.3
843,ხაიში,1957,4,22,16.9,24.7,12.1,0
844,ხაიში,1957,4,23,14.9,21.5,9.7,0
845,ხაიში,1957,4,24,13,21.9,6.6,0
846,ხაიში,1957,4,25,14.6,23.9,6,0
847,ხაიში,1957,4,26,16.6,26.4,9.2,0
848,ხაიში,1957,4,27,15.8,26.2,9.8,0
849,ხაიში,1957,4,28,13.4,22.6,6.5,3.1
850,ხაიში,1957,4,29,12.9,21.7,7.2,0.1
851,ხაიში,1957,4,30,13.5,22.5,6.7,0
852,ხაიში,1957,5,1,13.4,18.3,8.6,0
853,ხაიში,1957,5,2,14.2,20.3,10.2,7.7
854,ხაიში,1957,5,3,15.2,25.5,7.3,0
855,ხაიში,1957,5,4,13.9,19.8,8.9,0
856,ხაიში,1957,5,5,13.5,19.8,9.4,1.2
857,ხაიში,1957,5,6,12.6,18.7,8.7,3
858,ხაიში,1957,5,7,13.8,21.3,10.3,6.9
859,ხაიში,1957,5,8,14.1,21.7,9.4,0.7
860,ხაიში,1957,5,9,14,20.8,9.8,0.3
861,ხაიში,1957,5,10,14.5,23.3,9.6,2.1
862,ხაიში,1957,5,11,16.4,27.6,9.7,7.1
863,ხაიში,1957,5,12,17.3,22.8,13.1,0.2
864,ხაიში,1957,5,13,20.1,29.2,15.1,0
865,ხაიში,1957,5,14,17.8,27.1,12.2,0
866,ხაიში,1957,5,15,17.3,24.8,9.5,0
867,ხაიში,1957,5,16,17.4,26,11.3,0
868,ხაიში,1957,5,17,14,20.8,10.5,8.9
869,ხაიში,1957,5,18,14.2,25.5,9.4,1.6
870,ხაიში,1957,5,19,16,24.5,8.8,0
871,ხაიში,1957,5,20,16.5,21.8,11.9,8.4
872,ხაიში,1957,5,21,16.6,24.3,13.3,1.2
873,ხაიში,1957,5,22,20,29.2,11.7,0.6
874,ხაიში,1957,5,23,19.9,27.8,14.7,0
875,ხაიში,1957,5,24,18.6,25.2,13.7,0.4
876,ხაიში,1957,5,25,15.6,19.8,11.9,0.1
877,ხაიში,1957,5,26,15.8,24.2,9.4,1.5
878,ხაიში,1957,5,27,14.1,17.8,13.2,14.4
879,ხაიში,1957,5,28,16.5,21.1,12.4,0.4
880,ხაიში,1957,5,29,19.7,27.2,12.7,0
881,ხაიში,1957,5,30,18.8,28.7,12.3,0.05
882,ხაიში,1957,5,31,15.8,22.3,13.6,9.3
883,ხაიში,1957,6,1,15.8,20.3,12.9,2.5
884,ხაიში,1957,6,2,18.5,26.2,12.3,0
885,ხაიში,1957,6,3,14.8,20.3,12.2,5.7
886,ხაიში,1957,6,4,15.4,21.3,10.9,0
887,ხაიში,1957,6,5,17.3,24.4,11.4,0
888,ხაიში,1957,6,6,19,27.6,12.1,0
889,ხაიში,1957,6,7,18,23.9,10,0
890,ხაიში,1957,6,8,19.3,29,13.9,5.2
891,ხაიში,1957,6,9,20,30.2,11.5,0
892,ხაიში,1957,6,10,20.2,29.8,12.1,7.9
893,ხაიში,1957,6,11,20.6,28.7,13.1,0.3
894,ხაიში,1957,6,12,20.4,30,12.6,1.5
895,ხაიში,1957,6,13,19.5,28.7,13.5,6.8
896,ხაიში,1957,6,14,18.9,25.8,15.4,6.9
897,ხაიში,1957,6,15,17,21.6,15.5,13.5
898,ხაიში,1957,6,16,14.6,16.8,13,47.1
899,ხაიში,1957,6,17,14.2,21.3,11.1,6
900,ხაიში,1957,6,18,16.8,22.3,12.6,0
901,ხაიში,1957,6,19,17.7,23.7,11.6,0
902,ხაიში,1957,6,20,20.5,29.2,12.6,0
903,ხაიში,1957,6,21,19.2,27.7,13.3,0.2
904,ხაიში,1957,6,22,20.9,27.7,12.8,0
905,ხაიში,1957,6,23,21.1,28.7,14.2,0
906,ხაიში,1957,6,24,21,29,14.4,0
907,ხაიში,1957,6,25,22.4,30.7,15,0
908,ხაიში,1957,6,26,22.4,30.6,17.7,0
909,ხაიში,1957,6,27,23.9,34.2,16.6,0
910,ხაიში,1957,6,28,22.5,31.2,19.1,1.5
911,ხაიში,1957,6,29,21.2,29.7,14.7,0
912,ხაიში,1957,6,30,23,29.2,17.6,0
913,ხაიში,1957,7,1,23.3,29.7,15.8,0
914,ხაიში,1957,7,2,18.3,23.8,16.4,5.8
915,ხაიში,1957,7,3,12.9,17.4,10.2,25.8
916,ხაიში,1957,7,4,14.8,21.8,9.9,0
917,ხაიში,1957,7,5,18.6,25.9,11.1,0
918,ხაიში,1957,7,6,20,24.7,16,0
919,ხაიში,1957,7,7,19.4,24,17,0
920,ხაიში,1957,7,8,18.9,22.9,16.5,0
921,ხაიში,1957,7,9,18.7,23.8,15.3,0
922,ხაიში,1957,7,10,21,29,12.8,0
923,ხაიში,1957,7,11,20.4,28.2,13.6,0
924,ხაიში,1957,7,12,21,25.2,17.5,0
925,ხაიში,1957,7,13,22.1,28,15.2,0
926,ხაიში,1957,7,14,19.8,28.6,12.2,0
927,ხაიში,1957,7,15,19.3,24.7,12.7,0
928,ხაიში,1957,7,16,20.3,25.9,16.5,0
929,ხაიში,1957,7,17,21.8,28.8,14,0
930,ხაიში,1957,7,18,22.4,31.7,14.5,0
931,ხაიში,1957,7,19,23,31.5,16,0
932,ხაიში,1957,7,20,22,28.4,16,0
933,ხაიში,1957,7,21,24.2,32.6,17,0
934,ხაიში,1957,7,22,22.8,31,17.7,0
935,ხაიში,1957,7,23,24.4,35.2,15,0
936,ხაიში,1957,7,24,26,35.9,17.4,0
937,ხაიში,1957,7,25,23.7,28.2,19.9,0
938,ხაიში,1957,7,26,22.6,28.8,17.8,0
939,ხაიში,1957,7,27,22.4,30,16,0
940,ხაიში,1957,7,28,24.9,33.4,18,0
941,ხაიში,1957,7,29,26.2,35.7,18,0
942,ხაიში,1957,7,30,27.5,36.3,19.6,0
943,ხაიში,1957,7,31,28.2,38,19.6,0
944,ხაიში,1957,8,1,26.1,33.6,20,0
945,ხაიში,1957,8,2,24.4,27.8,21.9,0
946,ხაიში,1957,8,3,26.6,33.4,18.6,0
947,ხაიში,1957,8,4,26.3,34.2,20.3,0
948,ხაიში,1957,8,5,25.8,32.7,19.6,0
